id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
629553384796900189,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,72419946,Stacio,,City Heights West,32.7488,-117.11811,Entire home/apt,152,31,5,2023-09-10,0.34,3,53,3,
635423147522131636,Home in San Diego · ★4.91 · 4 bedrooms · 5 beds · 3 baths,147276739,Urban Sands,,Cortez Hill,32.72282,-117.165421,Entire home/apt,482,4,47,2023-09-11,3.00,87,326,33,"STR-05214L, 642303"
629624925306839625,Home in San Diego · 3 bedrooms · 4 beds · 3 baths,17768860,Devin,,Pacific Beach,32.80277,-117.25063,Entire home/apt,600,31,0,,,1,365,0,
635462237511188137,Guesthouse in San Diego · ★4.80 · 2 bedrooms · 2 beds · 1 bath,70595571,Christoforos,,Sky Line,32.704735,-117.053276,Entire home/apt,214,365,5,2022-07-25,0.32,2,364,0,
635489440162955316,Rental unit in San Diego · ★4.71 · Studio · 2 beds · 1 bath,394679372,Sani,,East Village,32.71269,-117.15675,Entire home/apt,106,2,89,2023-08-29,5.60,2,53,72,Exempt
635589508753406096,Home in San Diego · ★4.85 · 2 bedrooms · 2 beds · 1 bath,2795746,Katri,,Balboa Park,32.72028,-117.13102,Entire home/apt,255,1,52,2023-08-21,3.53,4,132,28,"STR-03855L, 645148"
635589549341377289,Home in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,117655502,Dan & Britt,,Normal Heights,32.75873,-117.1231,Entire home/apt,148,1,95,2023-08-27,6.13,7,323,69,"STR-02572L, 643533"
635711451368508365,Bungalow in San Diego · ★4.97 · 3 bedrooms · 4 beds · 1.5 baths,461142542,Rummy,,Serra Mesa,32.80026,-117.14432,Entire home/apt,249,1,38,2023-08-17,3.12,1,7,38,"STR-00407L, 643748"
629656724053781406,Home in San Diego · ★4.95 · 5 bedrooms · 8 beds · 3 baths,391178356,Jenny,,Clairemont Mesa,32.8317,-117.17495,Entire home/apt,298,2,74,2023-09-08,4.71,1,156,54,"STR-00579L, 639630"
635737546618242073,Home in San Diego · ★4.78 · 1 bedroom · 1 bed · 1 bath,309754224,Lisa,,Mission Bay,32.76287,-117.25188,Entire home/apt,236,5,40,2023-09-03,2.55,5,148,32,"STR-07565L, 643599"
635999976761026881,Condo in Del Mar · ★4.91 · 2 bedrooms · 3 beds · 2 baths,401144888,Catherine,,Del Mar Heights,32.936592,-117.253952,Entire home/apt,268,7,10,2023-09-03,0.65,1,0,8,"STR-00779L, 629329"
629690182688567400,Rental unit in San Diego · ★4.72 · 2 bedrooms · 3 beds · 1 bath,67843474,Alan,,Midtown,32.74330139,-117.17099762,Entire home/apt,169,2,50,2023-09-11,3.10,30,353,35,"STR-05992L, 644961"
629690682200897057,Home in San Diego · ★5.0 · 2 bedrooms · 3 beds · 1 bath,3958991,Tory,,Pacific Beach,32.80401,-117.25407,Entire home/apt,269,3,31,2023-09-03,1.93,2,340,17,"STR-06027L, 641333"
629742801074027208,Rental unit in San Diego · ★3.0 · 1 bedroom · 2 beds · 1 bath,35661214,John,,Core,32.71856,-117.15808,Entire home/apt,214,31,4,2022-07-03,0.25,26,365,0,Exempt
636156548876292557,Condo in San Diego · ★4.83 · 1 bedroom · 1 bed · 1 bath,87488845,Alan,,Pacific Beach,32.80541,-117.23216,Entire home/apt,220,1,12,2023-05-14,0.80,1,76,7,"STR-00766L, 644183"
629806856118155896,Condo in San Diego · ★4.91 · 1 bedroom · 4 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71408,-117.15994,Entire home/apt,202,3,54,2023-08-20,3.38,12,159,42,"STR-05077L, 646019"
636174798729042634,Condo in San Diego · ★3.80 · 2 bedrooms · 3 beds · 1.5 baths,415249793,Yasin,,East Village,32.71316,-117.15764,Entire home/apt,840,31,5,2023-03-23,0.36,6,365,4,
636304530208654429,Home in San Diego · ★4.76 · 5 bedrooms · 6 beds · 0 baths,111814989,Vacasa California,,La Jolla,32.8377,-117.27205,Entire home/apt,433,2,25,2023-08-24,1.64,21,323,20,"STR-02332L, 640299"
636496840098278181,Home in San Diego · ★4.71 · 2 bedrooms · 4 beds · 2 baths,406976655,Rob,,Ocean Beach,32.74025,-117.25156,Entire home/apt,139,5,17,2023-08-03,1.09,2,79,10,"STR-07701L, 642285"
629807202673442096,Condo in San Diego · ★4.89 · 2 bedrooms · 3 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.712886810302734,-117.1607666015625,Entire home/apt,212,3,74,2023-09-01,4.63,12,169,59,"STR-05121L, 646007"
629821599731710676,Condo in San Diego · ★4.88 · 1 bedroom · 3 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71211,-117.15962,Entire home/apt,182,3,41,2023-08-22,2.62,12,164,34,"STR-05156L, 646099"
629828177030047394,Condo in San Diego · ★4.96 · 1 bedroom · 2 beds · 1 bath,72343520,Carly,,East Village,32.71586,-117.15336,Entire home/apt,250,31,26,2023-04-30,1.68,1,206,12,
636529882627975666,Home in San Diego · ★5.0 · 6 bedrooms · 6 beds · 3.5 baths,39462394,Amir,,Midtown,32.745205,-117.162743,Entire home/apt,657,2,17,2023-09-05,5.54,1,303,17,"STR-04176L, 614701"
629838922425853603,Condo in San Diego · ★4.88 · 3 bedrooms · 7 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71255,-117.15959,Entire home/apt,252,30,57,2023-08-27,3.83,12,241,45,"STR-05059L, 646002"
629844043071126915,Condo in San Diego · ★4.81 · 1 bedroom · 2 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71232,-117.15966,Entire home/apt,215,3,85,2023-08-18,5.35,12,360,71,"STR-05045L, 623663"
629846452511737950,Condo in San Diego · ★4.77 · 3 bedrooms · 7 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71364,-117.15958,Entire home/apt,263,3,71,2023-08-19,4.44,12,162,57,"STR-05112L, 646017"
629849220712503242,Condo in San Diego · ★4.87 · 3 bedrooms · 9 beds · 1 bath,18698598,Ryan,,Gaslamp Quarter,32.71213,-117.15958,Entire home/apt,243,1,61,2023-08-27,3.79,12,143,48,"STR-04843L, 644018"
636891236157014399,Home in San Diego · ★4.71 · 2 bedrooms · 2 beds · 1 bath,170993663,Scott,,Loma Portal,32.74522,-117.23644,Entire home/apt,132,1,45,2023-09-03,2.87,3,176,34,"STR-05548L, 646290"
636923846560109558,Condo in San Diego · 2 bedrooms · 2 beds · 2 baths,6327742,Lien,,Pacific Beach,32.80113058983299,-117.23584342002867,Entire home/apt,215,31,0,,,2,324,0,
629878963387929169,Condo in La Jolla · ★4.82 · 1 bedroom · 1 bed · 1 bath,271111633,Bianca,,La Jolla,32.85088,-117.2467,Entire home/apt,121,31,11,2022-10-09,0.69,1,0,1,
636932715750684538,Cottage in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,368489644,Robert,,Mission Bay,32.788723,-117.253113,Entire home/apt,175,31,32,2023-01-01,2.04,2,90,14,
636969810908933034,Home in San Diego · ★4.75 · 2 bedrooms · 2 beds · 1 bath,22012010,Edgar,,Mission Bay,32.78343,-117.25243,Entire home/apt,155,2,24,2023-08-27,1.55,56,354,13,"STR-02966L, 642280"
637030910836533664,Condo in San Diego · ★4.96 · 2 bedrooms · 2 beds · 1 bath,127807362,Garret,,Park West,32.73038,-117.16705,Entire home/apt,229,31,25,2023-04-14,1.63,3,0,13,
629930216447704461,Guest suite in San Diego · ★4.98 · 2 bedrooms · 2 beds · 1 bath,1639263,Arsalan,,Loma Portal,32.74537,-117.2445,Entire home/apt,197,2,64,2023-08-27,3.95,1,12,39,"STR-06575L, 647964"
637041023359862516,Home in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,147276739,Urban Sands,,Pacific Beach,32.795116,-117.23571,Entire home/apt,240,4,42,2023-09-13,2.70,87,331,30,"STR-01873L, 643386"
629971473101715877,Rental unit in San Diego · ★4.78 · 1 bedroom · 2 beds · 1 bath,234239181,Yumi,,City Heights West,32.75088,-117.11902,Entire home/apt,122,1,41,2023-09-11,2.54,21,293,29,Exempt
629985229046904364,Rental unit in San Diego · ★4.87 · 1 bedroom · 2 beds · 1 bath,234239181,Yumi,,City Heights West,32.75154,-117.11901,Entire home/apt,128,2,31,2023-08-13,1.95,21,347,24,"STR-08571L, 650022"
630294140826796496,Condo in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 private bath,49376536,Stephanie,,College Area,32.767361,-117.082809,Private room,80,2,28,2023-08-27,1.74,1,12,17,"STR-06386L, 646875"
637096702494989429,Hotel in San Diego · 1 bedroom · 2 beds · 1 private bath,26222430,Misty,,Cortez Hill,32.71932,-117.15689,Private room,400,3,0,,,1,59,0,Exempt
637121832181786217,Home in San Diego · ★4.75 · 4 bedrooms · 6 beds · 2 baths,97455615,James,,Mission Bay,32.79067,-117.23442,Entire home/apt,331,2,16,2023-09-11,1.01,3,327,8,"STR-01735L, 644282"
630294166609744804,Boutique hotel in San Diego · ★4.27 · 1 bedroom · 1 bed · 1 bath,224859198,Sonder (San Diego),,Gaslamp Quarter,32.71038,-117.16099,Private room,348,31,11,2023-08-20,0.77,10,359,8,"STR-63401L, 634011"
630337841230381736,Villa in San Diego · ★5.0 · 5 bedrooms · 7 beds · 5.5 baths,17044667,Lily,,Rancho Penasquitos,32.98461,-117.14749,Entire home/apt,1670,14,3,2022-09-05,0.22,1,174,0,"STR-03650L, 643992"
637630496450358831,Home in San Diego · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,North Hills,32.73929,-117.12271,Private room,126,31,2,2023-07-05,0.14,9,228,1,
637679910432499827,Home in San Diego · 1 bedroom · 2 beds · 1.5 baths,49835770,Cyndi,,North City,32.96143,-117.23543,Private room,150,1,0,,,3,0,0,"STR-05309L, 646267"
630362963929925931,Boutique hotel in San Diego · ★4.56 · Studio · 1 bed · 1 bath,224859198,Sonder (San Diego),,Gaslamp Quarter,32.70996,-117.16091,Private room,340,31,43,2023-09-03,2.82,10,358,32,"STR-63400L, 634012"
644966796227061115,Rental unit in San Diego · ★4.08 · 1 bedroom · 3 beds · 1 bath,148741428,Thomas,,Bay Park,32.80151,-117.19826,Entire home/apt,175,31,12,2022-12-20,0.78,1,274,7,
637777744669935183,Home in San Diego · ★4.98 · 2 bedrooms · 3 beds · 1 bath,15735385,Tom,,North Hills,32.742878,-117.121582,Entire home/apt,220,1,89,2023-09-10,5.67,1,145,58,"STR-05037L, 645809"
637875541715930238,Guest suite in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,10902844,Jeni,,Balboa Park,32.716431,-117.136284,Entire home/apt,104,4,8,2023-02-20,0.63,2,0,7,STR-01872L
645059747548463166,Townhouse in San Diego · 1 bedroom · 1 bed · 1 private bath,95495495,Steve And Xiaolian,,University City,32.85198,-117.21633,Private room,65,31,2,2023-08-31,0.55,3,147,2,
645097232159462273,Home in San Diego · ★4.84 · 2 bedrooms · 3 beds · 1 bath,35236647,Beany,,Loma Portal,32.74499,-117.21736,Entire home/apt,265,3,31,2023-08-20,2.11,2,87,18,"STR-04356L, 644369"
637969318272906460,Condo in San Diego · 2 bedrooms · 2 beds · 2.5 baths,20284504,Anna & Alan,,Marina,32.712257,-117.164551,Entire home/apt,195,31,1,2023-02-02,0.13,1,365,1,
637971126698434130,Home in San Diego · 2 bedrooms · 1 bed · 1 shared bath,888692,Kristin,,North Hills,32.7313,-117.11498,Private room,138,2,1,2022-09-04,0.08,2,0,0,"STR-07233L, 648561"
645258424148889009,Condo in San Diego · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,176055640,Eric,,Midtown,32.73602,-117.17222,Entire home/apt,170,2,65,2023-09-16,4.62,1,0,55,"STR-05605L, 642359"
638287298800393984,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,22222208,Michael,,Loma Portal,32.74898,-117.22682,Entire home/apt,130,32,3,2023-05-16,0.40,1,170,3,
638324014117368876,Home in San Diego · ★4.97 · 2 bedrooms · 3 beds · 2.5 baths,331796658,Robert,,Roseville,32.725262,-117.231308,Entire home/apt,125,2,93,2023-09-13,6.31,6,0,79,"STR-00482L, 637221"
645629325332378600,Condo in San Diego · ★4.06 · 4 bedrooms · 5 beds · 3 baths,456655420,Nancy,,Mission Bay,32.77923,-117.25209,Entire home/apt,493,31,16,2023-08-26,1.07,1,330,11,"STR-04874L, 520168"
638380297815849069,Rental unit in San Diego · ★4.87 · Studio · 1 bed · 1 bath,10974382,Brant,,Mission Bay,32.77821,-117.253082,Entire home/apt,184,2,54,2023-06-11,3.48,3,171,41,"STR-01855L, 632504"
645658124059113222,Home in San Diego · ★5.0 · 6 bedrooms · 8 beds · 5 baths,106421622,Madison,,Pacific Beach,32.80629,-117.23176,Entire home/apt,1400,1,8,2023-08-06,0.55,2,0,5,"STR-07827L, 519440"
638591405208415181,Home in San Diego · ★4.96 · 3 bedrooms · 6 beds · 2 baths,5026423,Joe,,Mountain View,32.700268,-117.115746,Entire home/apt,360,2,85,2023-09-10,5.50,1,289,67,"STR-01601L, 644031"
638720069560245737,Home in San Diego · ★5.0 · 3 bedrooms · 4 beds · 2 baths,66099031,Dan,,La Jolla,32.84185,-117.2815,Entire home/apt,1999,6,5,2023-05-29,0.36,2,365,1,"STR-04077L, 643607"
645662148758898750,Guest suite in San Diego · ★4.60 · 1 bedroom · 1 bed · 1 bath,116444862,Alfredo,,Serra Mesa,32.80833,-117.12579,Entire home/apt,125,31,5,2023-07-02,0.41,1,364,5,
645903340904969203,Rental unit in San Diego · ★4.69 · 1 bedroom · 1 bed · 1 private bath,32982134,Christie,,Park West,32.7299264,-117.1624348,Private room,128,2,39,2023-08-23,2.55,4,327,24,"STR-05891L, 630229"
638965843423849353,Home in San Diego · ★4.86 · 2 bedrooms · 3 beds · 1 bath,199027967,Gregory,,Carmel Valley,32.92797,-117.23416,Entire home/apt,317,5,28,2023-09-03,1.83,1,8,23,"STR-02408L, 643845"
645921434259592461,Rental unit in San Diego · ★4.83 · 1 bedroom · 1 bed · 1 private bath,32982134,Christie,,Park West,32.7299264,-117.1624348,Private room,112,2,41,2023-08-29,2.73,4,293,32,"STR-05891L, 630229"
645954505551468958,Home in San Diego · ★4.94 · 4 bedrooms · 6 beds · 3 baths,108319009,Abby-Steven,,Talmadge,32.7605953593262,-117.09086995571852,Entire home/apt,291,2,93,2023-09-11,6.38,1,108,82,"STR-04827L, 644886"
639018997351530968,Loft in San Diego · ★4.80 · 1 bedroom · 4 beds · 1 bath,461869937,MartinandNatasha,,East Village,32.71311,-117.15751,Entire home/apt,285,1,44,2023-09-04,2.99,3,180,32,"STR-08121L, 649161"
639100747999452213,Home in San Diego · ★4.70 · 4 bedrooms · 4 beds · 4 baths,208087084,Anthony And Martha,,Pacific Beach,32.81703,-117.23582,Entire home/apt,750,5,10,2023-08-22,1.69,11,237,10,"STR-07979L, 648480"
646342932628871522,Condo in San Diego · ★4.60 · 1 bedroom · 1 bed · 1 bath,431752861,Senem,,East Village,32.71015,-117.15809,Entire home/apt,118,31,10,2023-01-29,0.65,2,322,3,
646463448633693017,Condo in Chula Vista · 4 bedrooms · 4 beds · 3.5 baths,58276208,Joe,,Otay Ranch,32.61145,-116.96675,Entire home/apt,369,30,1,2022-08-01,0.07,6,156,0,
639121320300206009,Home in San Diego · ★5.0 · 2 bedrooms · 5 beds · 2.5 baths,461903733,Douglas,,Mission Bay,32.76626968383789,-117.25155639648438,Entire home/apt,417,31,38,2023-09-04,2.84,1,171,32,"STR-08826L, 642622"
646494238088814446,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2 baths,49022701,Kimberly,,Linda Vista,32.77565,-117.17606,Entire home/apt,205,3,26,2023-09-02,2.13,1,203,26,"STR-01781L, 642808"
639208279382413608,Bungalow in San Diego · ★4.96 · 2 bedrooms · 3 beds · 2 baths,106421622,Madison,,Pacific Beach,32.79439,-117.2401,Entire home/apt,291,2,28,2023-08-20,2.44,2,245,28,"STR-01839L, 644423"
639210338638942003,Condo in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,124607692,Dylan,,East Village,32.70797,-117.155357,Entire home/apt,224,31,3,2023-02-03,0.39,1,363,3,
646536653826539649,Home in San Diego · ★4.86 · 3 bedrooms · 4 beds · 1 bath,463624091,Luis,,West University Heights,32.75486,-117.14894,Entire home/apt,299,2,14,2023-09-04,1.15,1,364,14,"STR-04568L, 644723"
639245059459916328,Rental unit in San Diego · ★4.94 · Studio · 1 bed · 1 bath,390706460,Jay,,East Village,32.70578,-117.15547,Entire home/apt,220,1,17,2023-08-25,1.20,30,0,7,"STR-08305L, 649624"
639731017532803601,Home in San Diego · ★5.0 · 5 bedrooms · 6 beds · 3 baths,126644161,Evolve,,Mission Bay,32.57623,-117.03145,Entire home/apt,431,31,7,2023-05-15,0.46,84,343,5,
646584360527380464,Rental unit in San Diego · ★4.55 · 2 bedrooms · 3 beds · 1 bath,191127001,Cathy,,Memorial,32.69769,-117.12421,Entire home/apt,125,1,29,2023-07-24,1.88,1,355,22,"STR-08512L, 650049"
639748436160385469,Condo in San Diego · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,334739188,Mauricio,,Lake Murray,32.80081,-117.01124,Private room,36,1,102,2023-09-08,7.00,2,30,86,"STR-07259L, 646510"
646629268045992718,Guesthouse in San Diego · ★4.58 · 1 bedroom · 1 bed · 1 bath,7900566,Robert,,La Jolla,32.81349004051198,-117.26173974573612,Entire home/apt,135,2,38,2023-09-10,2.50,1,156,28,"STR-01609L, 642001"
646953217226601398,Home in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,125560394,Whitney,,El Cerritos,32.75778,-117.06685,Entire home/apt,227,30,7,2022-08-28,0.46,2,147,0,"STR-04256L, 640496"
639829694405504739,Condo in San Diego · 1 bedroom · 3 beds · 1 bath,346189981,Kari,,La Jolla Village,32.86530949791407,-117.23616424233622,Entire home/apt,120,31,0,,,1,226,0,
647067849107500571,Condo in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,241464302,XFactor,,Little Italy,32.72228,-117.16852,Entire home/apt,311,3,30,2023-09-05,2.04,1,87,25,"STR-02767L, 643855"
639864591023523814,Guesthouse in San Diego · ★4.94 · Studio · 1 bed · 1 bath,3228820,Sarah & Denny,,North Hills,32.73785,-117.12242,Entire home/apt,92,31,77,2023-08-31,5.29,2,46,59,"STR-11111L, 111111"
639910411565805663,Rental unit in San Diego · Studio · 2 beds · 1 bath,12568111,Antoinette,,West University Heights,32.76336,-117.16065,Entire home/apt,890,31,0,,,3,365,0,
647093832577829071,Home in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 bath,15903835,Jaxon & Sandy,,Bario Logan,32.69748,-117.1426,Entire home/apt,164,3,45,2023-09-10,4.18,2,133,45,"STR-04120L, 643985"
639916666719068674,Guesthouse in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 bath,46578229,Eric & Anne,,Pacific Beach,32.8047016,-117.2603396,Entire home/apt,175,3,50,2023-09-10,3.34,1,56,36,"STR-06728L, 648022"
639950788197688290,Rental unit in San Diego · ★4.69 · 2 bedrooms · 3 beds · 1 bath,67843474,Alan,,Normal Heights,32.7635553,-117.112481,Entire home/apt,184,3,42,2023-09-09,2.70,30,339,27,"STR-06947L, 646786"
647097821733471926,Rental unit in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,114865882,Billy,,Loma Portal,32.74377,-117.24475,Entire home/apt,197,31,23,2023-07-06,1.51,4,365,14,"STR-00557L, 643864"
647191687904031804,Villa in San Diego · ★5.0 · 5 bedrooms · 11 beds · 5 baths,8281647,Nate,,Torrey Pines,32.8846,-117.24748,Entire home/apt,2000,5,4,2023-08-17,0.39,17,348,4,"STR-04189L, 645569"
639969892987111365,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,36225965,Hemerson,,Wooded Area,32.71986111913962,-117.23811325064331,Private room,333,31,1,2022-06-16,0.07,2,0,0,
647382297406086429,Condo in Imperial Beach · ★4.90 · 2 bedrooms · 2 beds · 1 bath,463793149,James,,Egger Highlands,32.56847,-117.10122,Entire home/apt,145,3,29,2023-08-18,2.30,1,361,28,
640028012610463423,Vacation home in San Diego · ★4.98 · 1 bedroom · 2 beds · 1 bath,46109423,Tomas,,Serra Mesa,32.8024,-117.14021,Entire home/apt,167,2,45,2023-09-04,2.87,1,334,43,"STR-06684L, 648062"
640301481427854022,Rental unit in San Diego · ★4.76 · 2 bedrooms · 2 beds · 1 bath,25519858,Mission Beach Villas,,Mission Bay,32.77256,-117.250759,Entire home/apt,158,2,38,2023-08-27,2.49,30,277,26,"STR-03981L, 623043"
640301550692557762,Rental unit in San Diego · ★4.78 · 2 bedrooms · 2 beds · 1 bath,25519858,Mission Beach Villas,,Mission Bay,32.77256,-117.250759,Entire home/apt,173,2,50,2023-08-29,3.24,30,343,37,"STR-03984L, 628188"
647420372012636051,Cottage in San Diego · ★4.67 · 2 bedrooms · 3 beds · 1 bath,25519858,Mission Beach Villas,,Pacific Beach,32.793182,-117.246143,Entire home/apt,212,2,48,2023-09-03,3.21,30,351,40,"STR-03877L, 632984"
640444035872787825,Home in San Diego · 5 bedrooms · 6 beds · 5.5 baths,164739817,Windansea,,La Jolla,32.859009,-117.239548,Entire home/apt,1250,5,0,,,17,0,0,"STR-07708L, 648933"
647682925710532210,Condo in San Diego · ★4.76 · 1 bedroom · 1 bed · 1 bath,45483825,Rex,,Mission Bay,32.78445,-117.25352,Entire home/apt,144,3,45,2023-09-01,2.98,9,354,36,"STR-04008L, 645189"
647761385520362798,Rental unit in San Diego · ★4.67 · 1 bedroom · 1 bed · 8 shared baths,463883312,Bruce,,Gaslamp Quarter,32.71157,-117.16073,Private room,99,2,24,2023-07-23,1.78,7,68,20,Exempt
640493644957983892,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,112465709,Thuan,,Mira Mesa,32.9136,-117.15236,Private room,80,3,11,2023-08-12,0.74,2,340,5,"STR-08040L, 649203"
647847916362031574,Rental unit in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,61146198,Kaitlin,,East Village,32.7064633,-117.1547429,Entire home/apt,700,31,3,2022-08-20,0.21,1,198,0,
640497720103745802,Rental unit in San Diego · ★4.70 · 1 bedroom · 1 bed · 1 bath,462061567,Raphel,,East Village,32.71065,-117.1583,Entire home/apt,111,2,73,2023-09-04,4.75,2,56,56,Exempt
